generation,FE,group,branchId,lineageId,source,action,mask,archiveSize,selectedPbestFingerprint,fallback
1,200,"G4_BALANCED",131,78,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"4D84D3905115067ECCF59B36B1FBE9D87BDB53532D3259F57302855B726E8438",false
1,200,"G4_BALANCED",132,18,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"5E7AFED311084309A425A4DE73DF24BA15E9CC5A0501AF5279D0E7B1A9739A2A",false
1,200,"G4_BALANCED",133,73,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"20DD2F38A20A2AF78E5E5DD4DF74C63E51EA8106EBF6006BAA95ADB440349C37",false
1,200,"G4_BALANCED",134,40,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"6892AE3DC68313BAE0622CBAE1276A8CC8DB298D695E600DE564D4BBE81A1E16",false
1,200,"G4_BALANCED",135,65,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"54D83CC68B451617B952E1D69787465490E9F6727389B7C29BCF6CF8908B3D09",false
1,200,"G4_BALANCED",136,33,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"936B3A18DCCB6DDC822AC7D737A34385DAF3BB69ECDA896DA2CED2B2EDE564F0",false
1,200,"G4_BALANCED",137,59,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"17626EEDB8A0D1C377428EDCA8DE3653774384CE7866472CFC08AC8BBFC0873B",false
1,200,"G4_BALANCED",138,90,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"2415F1C0042490B0475ABB3C592E6D3F33AB9E635A4037EB8C5ABEB668CDFFFE",false
1,200,"G4_BALANCED",139,13,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"4D84D3905115067ECCF59B36B1FBE9D87BDB53532D3259F57302855B726E8438",false
1,200,"G4_BALANCED",140,5,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"6892AE3DC68313BAE0622CBAE1276A8CC8DB298D695E600DE564D4BBE81A1E16",false
1,200,"G4_BALANCED",141,48,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"B8F0A2D5244608CA8FA622791330DA9A8B7CCF63B1B6E55A956E55022D662C77",false
